entity,formattype,todate,amazontotalreviews,minappleprice,amazontotalrevenue,accruedpreordersoldunits,amazonlumpedpreordersubscriptionrevenue,preordersalesrevenue,foundatamazon,barnesandnobleaccruedpreorderrevenue,amazonpreordersubscriptionunits,amazonlumpedpreordersalesrevenue,foundatbarnesandnoble,maxprice,lumpedpreordersubscriptionunits,applepreorderrevenue,amazontotalunits,totalrevenue,barnesandnobleaccruedpreorderunits,preorderunits,amazonsubscriptionrevenue,amazonlumpedpreorderrevenue,maxbarnesandnoblelistprice,maxlistprice,barnesandnoblesoldunits,maxapplelistprice,amazonaccruedpreordersubscriptionrevenue,accruedpreordersubscriptionunits,amazonkenpread,applesoldunits,minamazonlistprice,minprice,appleaccruedpreorderunits,preorderperiod,lumpedpreordersoldunits,accruedpreorderrevenue,maxamazonlistprice,amazonaccruedpreorderrevenue,barnesandnoblepreorderunits,amazonaccruedpreorderunits,minbarnesandnoblelistprice,appleaccruedpreorderrevenue,applelumpedpreorderunits,applesalesrevenue,preordersoldunits,lumpedpreordersalesrevenue,totalunits,maxamazonprice,amazonlumpedpreordersoldunits,amazonaveragerating,accruedpreorderunits,amazonsalesrevenue,barnesandnoblesalesrevenue,minlistprice,amazonaccruedpreordersalesrevenue,amazonlumpedpreorderunits,lumpedpreordersubscriptionrevenue,applelumpedpreorderrevenue,minamazonprice,subscriptionunits,amazonpreorderunits,amazonpreorderrevenue,amazonaccruedpreordersoldunits,amazonpreordersoldunits,salesrevenue,preordersubscriptionrevenue,lumpedpreorderunits,amazonaccruedpreordersubscriptionunits,applepreorderunits,subscriptionrevenue,soldunits,minapplelistprice,barnesandnoblepreorderrevenue,amazonsubscriptionunits,amazonlumpedpreordersubscriptionunits,aapreported,accruedpreordersubscriptionrevenue,foundatapple,barnesandnoblelumpedpreorderrevenue,barnesandnoblelumpedpreorderunits,minbarnesandnobleprice,accruedpreordersalesrevenue,maxbarnesandnobleprice,preorderrevenue,pubtrackreported,lumpedpreorderrevenue,amazonsoldunits,amazonpreordersubscriptionrevenue,preordersubscriptionunits,amazonpreordersalesrevenue,maxappleprice
The Walking Dead,print,2018-03-24,376.0,0,51894,0,0,0,2,0,0,0,0,2095,0,0,66,51894,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,66,2095,0,920.0,0,51894,0,2095,0,0,0,0,2095,0,0,0,0,0,51894,0,0,0,0,0,66,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,66,0,0,0,0
The Walking Dead,print,2018-03-25,377.0,0,56537,0,0,0,2,0,0,0,0,2095,0,0,72,56537,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,72,2095,0,920.0,0,56537,0,2095,0,0,0,0,2095,0,0,0,0,0,56537,0,0,0,0,0,72,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,72,0,0,0,0
The Walking Dead,print,2018-03-26,378.0,0,41150,0,0,0,2,0,0,0,0,2095,0,0,53,41150,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,53,2095,0,920.0,0,41150,0,2095,0,0,0,0,2095,0,0,0,0,0,41150,0,0,0,0,0,53,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,53,0,0,0,0
The Walking Dead,print,2018-03-27,381.0,0,40782,0,0,0,2,0,0,0,0,2095,0,0,55,40782,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,55,2095,0,920.0,0,40782,0,2095,0,0,0,0,2095,0,0,0,0,0,40782,0,0,0,0,0,55,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,55,0,0,0,0
The Walking Dead,print,2018-03-28,381.0,0,48426,0,0,0,2,0,0,0,0,2095,0,0,67,48426,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,67,2095,0,920.0,0,48426,0,2095,0,0,0,0,2095,0,0,0,0,0,48426,0,0,0,0,0,67,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,67,0,0,0,0
The Walking Dead,print,2018-03-29,381.0,0,41603,0,0,0,2,0,0,0,0,2095,0,0,55,41603,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,55,2095,0,920.0,0,41603,0,2095,0,0,0,0,2095,0,0,0,0,0,41603,0,0,0,0,0,55,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,55,0,0,0,0
The Walking Dead,print,2018-03-30,382.0,0,53522,0,0,0,2,0,0,0,0,2095,0,0,75,53522,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,75,2095,0,920.0,0,53522,0,2095,0,0,0,0,2095,0,0,0,0,0,53522,0,0,0,0,0,75,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,75,0,0,0,0
The Walking Dead,print,2018-03-31,382.0,0,48533,0,0,0,2,0,0,0,0,2095,0,0,70,48533,0,0,0,0,0,2095,0,0,0,0,0,0,2041,2041,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,70,2095,0,920.0,0,48533,0,2041,0,0,0,0,2041,0,0,0,0,0,48533,0,0,0,0,0,70,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,70,0,0,0,0
The Walking Dead,print,2018-04-01,382.0,0,30060,0,0,0,2,0,0,0,0,2095,0,0,41,30060,0,0,0,0,0,2095,0,0,0,0,0,0,2041,2041,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,41,2095,0,920.0,0,30060,0,2041,0,0,0,0,2041,0,0,0,0,0,30060,0,0,0,0,0,41,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,41,0,0,0,0
The Walking Dead,print,2018-04-02,383.0,0,36957,0,0,0,2,0,0,0,0,2095,0,0,47,36957,0,0,0,0,0,2095,0,0,0,0,0,0,2042,2042,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,47,2095,0,920.0,0,36957,0,2042,0,0,0,0,2042,0,0,0,0,0,36957,0,0,0,0,0,47,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,47,0,0,0,0
The Walking Dead,print,2018-04-03,383.0,0,39774,0,0,0,2,0,0,0,0,2095,0,0,54,39774,0,0,0,0,0,2095,0,0,0,0,0,0,2042,2042,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,54,2095,0,920.0,0,39774,0,2042,0,0,0,0,2042,0,0,0,0,0,39774,0,0,0,0,0,54,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,54,0,0,0,0
The Walking Dead,print,2018-04-04,385.0,0,40046,0,0,0,2,0,0,0,0,2095,0,0,59,40046,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,59,2095,0,920.0,0,40046,0,2095,0,0,0,0,2095,0,0,0,0,0,40046,0,0,0,0,0,59,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,59,0,0,0,0
The Walking Dead,print,2018-04-05,385.0,0,43280,0,0,0,2,0,0,0,0,2254,0,0,61,43280,0,0,0,0,0,2254,0,0,0,0,0,0,2095,2095,0,0,0,0,2254,0,0,0,0,0,0,0,0,0,61,2254,0,920.0,0,43280,0,2095,0,0,0,0,2095,0,0,0,0,0,43280,0,0,0,0,0,61,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,61,0,0,0,0
The Walking Dead,print,2018-04-06,385.0,0,40858,0,0,0,2,0,0,0,0,2254,0,0,58,40858,0,0,0,0,0,2254,0,0,0,0,0,0,2250,2250,0,0,0,0,2254,0,0,0,0,0,0,0,0,0,58,2254,0,920.0,0,40858,0,2250,0,0,0,0,2250,0,0,0,0,0,40858,0,0,0,0,0,58,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,58,0,0,0,0
The Walking Dead,print,2018-04-07,386.0,0,48848,0,0,0,2,0,0,0,0,2255,0,0,69,48848,0,0,0,0,0,2255,0,0,0,0,0,0,2250,2250,0,0,0,0,2255,0,0,0,0,0,0,0,0,0,69,2255,0,920.0,0,48848,0,2250,0,0,0,0,2250,0,0,0,0,0,48848,0,0,0,0,0,69,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,69,0,0,0,0
The Walking Dead,print,2018-04-08,386.0,0,49217,0,0,0,2,0,0,0,0,2260,0,0,68,49217,0,0,0,0,0,2260,0,0,0,0,0,0,2255,2255,0,0,0,0,2260,0,0,0,0,0,0,0,0,0,68,2260,0,920.0,0,49217,0,2255,0,0,0,0,2255,0,0,0,0,0,49217,0,0,0,0,0,68,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,68,0,0,0,0
The Walking Dead,print,2018-04-09,386.0,0,30061,0,0,0,2,0,0,0,0,2260,0,0,41,30061,0,0,0,0,0,2260,0,0,0,0,0,0,2260,2260,0,0,0,0,2260,0,0,0,0,0,0,0,0,0,41,2260,0,920.0,0,30061,0,2260,0,0,0,0,2260,0,0,0,0,0,30061,0,0,0,0,0,41,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,41,0,0,0,0
The Walking Dead,print,2018-04-10,392.0,0,37578,0,0,0,2,0,0,0,0,2260,0,0,51,37578,0,0,0,0,0,2260,0,0,0,0,0,0,2095,2095,0,0,0,0,2260,0,0,0,0,0,0,0,0,0,51,2260,0,920.0,0,37578,0,2095,0,0,0,0,2095,0,0,0,0,0,37578,0,0,0,0,0,51,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,51,0,0,0,0
The Walking Dead,print,2018-04-11,392.0,0,58459,0,0,0,2,0,0,0,0,2357,0,0,70,58459,0,0,0,0,0,2357,0,0,0,0,0,0,2095,2095,0,0,0,0,2357,0,0,0,0,0,0,0,0,0,70,2357,0,920.0,0,58459,0,2095,0,0,0,0,2095,0,0,0,0,0,58459,0,0,0,0,0,70,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,70,0,0,0,0
The Walking Dead,print,2018-04-12,393.0,0,69880,0,0,0,2,0,0,0,0,2357,0,0,74,69880,0,0,0,0,0,2357,0,0,0,0,0,0,2357,2357,0,0,0,0,2357,0,0,0,0,0,0,0,0,0,74,2357,0,920.0,0,69880,0,2357,0,0,0,0,2357,0,0,0,0,0,69880,0,0,0,0,0,74,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,74,0,0,0,0
The Walking Dead,print,2018-04-13,393.0,0,75153,0,0,0,2,0,0,0,0,2357,0,0,78,75153,0,0,0,0,0,2357,0,0,0,0,0,0,2357,2357,0,0,0,0,2357,0,0,0,0,0,0,0,0,0,78,2357,0,920.0,0,75153,0,2357,0,0,0,0,2357,0,0,0,0,0,75153,0,0,0,0,0,78,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,78,0,0,0,0
The Walking Dead,print,2018-04-14,393.0,0,71217,0,0,0,2,0,0,0,0,2357,0,0,73,71217,0,0,0,0,0,2357,0,0,0,0,0,0,2357,2357,0,0,0,0,2357,0,0,0,0,0,0,0,0,0,73,2357,0,920.0,0,71217,0,2357,0,0,0,0,2357,0,0,0,0,0,71217,0,0,0,0,0,73,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,73,0,0,0,0
The Walking Dead,print,2018-04-15,394.0,0,68179,0,0,0,2,0,0,0,0,2357,0,0,72,68179,0,0,0,0,0,2357,0,0,0,0,0,0,1962,1962,0,0,0,0,2357,0,0,0,0,0,0,0,0,0,72,2357,0,920.0,0,68179,0,1962,0,0,0,0,1962,0,0,0,0,0,68179,0,0,0,0,0,72,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,72,0,0,0,0
The Walking Dead,print,2018-04-16,394.0,0,47404,0,0,0,2,0,0,0,0,1962,0,0,52,47404,0,0,0,0,0,1962,0,0,0,0,0,0,1946,1946,0,0,0,0,1962,0,0,0,0,0,0,0,0,0,52,1962,0,920.0,0,47404,0,1946,0,0,0,0,1946,0,0,0,0,0,47404,0,0,0,0,0,52,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,52,0,0,0,0
The Walking Dead,print,2018-04-17,393.0,0,43604,0,0,0,2,0,0,0,0,1947,0,0,58,43604,0,0,0,0,0,1947,0,0,0,0,0,0,1684,1684,0,0,0,0,1947,0,0,0,0,0,0,0,0,0,58,1947,0,920.0,0,43604,0,1684,0,0,0,0,1684,0,0,0,0,0,43604,0,0,0,0,0,58,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,58,0,0,0,0
The Walking Dead,print,2018-04-18,393.0,0,61750,0,0,0,2,0,0,0,0,1713,0,0,91,61750,0,0,0,0,0,1713,0,0,0,0,0,0,1685,1685,0,0,0,0,1713,0,0,0,0,0,0,0,0,0,91,1713,0,920.0,0,61750,0,1685,0,0,0,0,1685,0,0,0,0,0,61750,0,0,0,0,0,91,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,91,0,0,0,0
The Walking Dead,print,2018-04-19,394.0,0,63205,0,0,0,2,0,0,0,0,2095,0,0,92,63205,0,0,0,0,0,2095,0,0,0,0,0,0,1713,1713,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,92,2095,0,920.0,0,63205,0,1713,0,0,0,0,1713,0,0,0,0,0,63205,0,0,0,0,0,92,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,92,0,0,0,0
The Walking Dead,print,2018-04-20,394.0,0,75463,0,0,0,2,0,0,0,0,2095,0,0,103,75463,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,103,2095,0,920.0,0,75463,0,2095,0,0,0,0,2095,0,0,0,0,0,75463,0,0,0,0,0,103,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,103,0,0,0,0
The Walking Dead,print,2018-04-21,394.0,0,78648,0,0,0,2,0,0,0,0,2095,0,0,108,78648,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,108,2095,0,920.0,0,78648,0,2095,0,0,0,0,2095,0,0,0,0,0,78648,0,0,0,0,0,108,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,108,0,0,0,0
The Walking Dead,print,2018-04-22,394.0,0,50153,0,0,0,2,0,0,0,0,2095,0,0,71,50153,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,71,2095,0,920.0,0,50153,0,2095,0,0,0,0,2095,0,0,0,0,0,50153,0,0,0,0,0,71,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,71,0,0,0,0
The Walking Dead,print,2018-04-23,396.0,0,45425,0,0,0,2,0,0,0,0,2095,0,0,61,45425,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,61,2095,0,920.0,0,45425,0,2095,0,0,0,0,2095,0,0,0,0,0,45425,0,0,0,0,0,61,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,61,0,0,0,0
The Walking Dead,print,2018-04-24,396.0,0,58618,0,0,0,2,0,0,0,0,2095,0,0,83,58618,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,83,2095,0,920.0,0,58618,0,2095,0,0,0,0,2095,0,0,0,0,0,58618,0,0,0,0,0,83,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,83,0,0,0,0
The Walking Dead,print,2018-04-25,396.0,0,69532,0,0,0,2,0,0,0,0,2095,0,0,104,69532,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,104,2095,0,920.0,0,69532,0,2095,0,0,0,0,2095,0,0,0,0,0,69532,0,0,0,0,0,104,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,104,0,0,0,0
The Walking Dead,print,2018-04-26,397.0,0,63799,0,0,0,2,0,0,0,0,2095,0,0,95,63799,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,95,2095,0,920.0,0,63799,0,2095,0,0,0,0,2095,0,0,0,0,0,63799,0,0,0,0,0,95,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,95,0,0,0,0
The Walking Dead,print,2018-04-27,397.0,0,58703,0,0,0,2,0,0,0,0,2095,0,0,87,58703,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,87,2095,0,920.0,0,58703,0,2095,0,0,0,0,2095,0,0,0,0,0,58703,0,0,0,0,0,87,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,87,0,0,0,0
The Walking Dead,print,2018-04-28,398.0,0,56792,0,0,0,2,0,0,0,0,2095,0,0,84,56792,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,84,2095,0,920.0,0,56792,0,2095,0,0,0,0,2095,0,0,0,0,0,56792,0,0,0,0,0,84,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,84,0,0,0,0
The Walking Dead,print,2018-04-29,398.0,0,48964,0,0,0,2,0,0,0,0,2095,0,0,73,48964,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,73,2095,0,920.0,0,48964,0,2095,0,0,0,0,2095,0,0,0,0,0,48964,0,0,0,0,0,73,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,73,0,0,0,0
The Walking Dead,print,2018-04-30,400.0,0,51342,0,0,0,2,0,0,0,0,2095,0,0,69,51342,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,69,2095,0,920.0,0,51342,0,2095,0,0,0,0,2095,0,0,0,0,0,51342,0,0,0,0,0,69,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,69,0,0,0,0
The Walking Dead,print,2018-05-01,400.0,0,60897,0,0,0,2,0,0,0,0,2095,0,0,84,60897,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,84,2095,0,920.0,0,60897,0,2095,0,0,0,0,2095,0,0,0,0,0,60897,0,0,0,0,0,84,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,84,0,0,0,0
The Walking Dead,print,2018-05-02,400.0,0,82824,0,0,0,2,0,0,0,0,2095,0,0,121,82824,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,121,2095,0,920.0,0,82824,0,2095,0,0,0,0,2095,0,0,0,0,0,82824,0,0,0,0,0,121,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,121,0,0,0,0
The Walking Dead,print,2018-05-03,400.0,0,77459,0,0,0,2,0,0,0,0,2095,0,0,110,77459,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,110,2095,0,920.0,0,77459,0,2095,0,0,0,0,2095,0,0,0,0,0,77459,0,0,0,0,0,110,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,110,0,0,0,0
The Walking Dead,print,2018-05-04,400.0,0,55433,0,0,0,2,0,0,0,0,2095,0,0,78,55433,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,78,2095,0,920.0,0,55433,0,2095,0,0,0,0,2095,0,0,0,0,0,55433,0,0,0,0,0,78,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,78,0,0,0,0
The Walking Dead,print,2018-05-05,400.0,0,54796,0,0,0,2,0,0,0,0,2095,0,0,77,54796,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,77,2095,0,920.0,0,54796,0,2095,0,0,0,0,2095,0,0,0,0,0,54796,0,0,0,0,0,77,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,77,0,0,0,0
The Walking Dead,print,2018-05-06,401.0,0,48129,0,0,0,2,0,0,0,0,2095,0,0,69,48129,0,0,0,0,0,2095,0,0,0,0,0,0,1720,1720,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,69,2095,0,920.0,0,48129,0,1720,0,0,0,0,1720,0,0,0,0,0,48129,0,0,0,0,0,69,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,69,0,0,0,0
The Walking Dead,print,2018-05-07,401.0,0,44507,0,0,0,2,0,0,0,0,1720,0,0,65,44507,0,0,0,0,0,1720,0,0,0,0,0,0,1716,1716,0,0,0,0,1720,0,0,0,0,0,0,0,0,0,65,1720,0,920.0,0,44507,0,1716,0,0,0,0,1716,0,0,0,0,0,44507,0,0,0,0,0,65,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,65,0,0,0,0
The Walking Dead,print,2018-05-08,401.0,0,54727,0,0,0,2,0,0,0,0,2095,0,0,76,54727,0,0,0,0,0,2095,0,0,0,0,0,0,1716,1716,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,76,2095,0,920.0,0,54727,0,1716,0,0,0,0,1716,0,0,0,0,0,54727,0,0,0,0,0,76,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,76,0,0,0,0
The Walking Dead,print,2018-05-09,400.0,0,47336,0,0,0,2,0,0,0,0,2095,0,0,64,47336,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,64,2095,0,920.0,0,47336,0,2095,0,0,0,0,2095,0,0,0,0,0,47336,0,0,0,0,0,64,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,64,0,0,0,0
The Walking Dead,print,2018-05-10,400.0,0,55348,0,0,0,2,0,0,0,0,2095,0,0,74,55348,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,74,2095,0,920.0,0,55348,0,2095,0,0,0,0,2095,0,0,0,0,0,55348,0,0,0,0,0,74,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,74,0,0,0,0
The Walking Dead,print,2018-05-11,400.0,0,62497,0,0,0,2,0,0,0,0,2457,0,0,72,62497,0,0,0,0,0,2457,0,0,0,0,0,0,2095,2095,0,0,0,0,2457,0,0,0,0,0,0,0,0,0,72,2457,0,920.0,0,62497,0,2095,0,0,0,0,2095,0,0,0,0,0,62497,0,0,0,0,0,72,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,72,0,0,0,0
The Walking Dead,print,2018-05-12,400.0,0,54621,0,0,0,2,0,0,0,0,2457,0,0,51,54621,0,0,0,0,0,2457,0,0,0,0,0,0,2457,2457,0,0,0,0,2457,0,0,0,0,0,0,0,0,0,51,2457,0,920.0,0,54621,0,2457,0,0,0,0,2457,0,0,0,0,0,54621,0,0,0,0,0,51,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,51,0,0,0,0
The Walking Dead,print,2018-05-13,400.0,0,66528,0,0,0,2,0,0,0,0,2457,0,0,62,66528,0,0,0,0,0,2457,0,0,0,0,0,0,2457,2457,0,0,0,0,2457,0,0,0,0,0,0,0,0,0,62,2457,0,920.0,0,66528,0,2457,0,0,0,0,2457,0,0,0,0,0,66528,0,0,0,0,0,62,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,62,0,0,0,0
The Walking Dead,print,2018-05-14,400.0,0,58617,0,0,0,2,0,0,0,0,2457,0,0,55,58617,0,0,0,0,0,2457,0,0,0,0,0,0,2457,2457,0,0,0,0,2457,0,0,0,0,0,0,0,0,0,55,2457,0,920.0,0,58617,0,2457,0,0,0,0,2457,0,0,0,0,0,58617,0,0,0,0,0,55,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,55,0,0,0,0
The Walking Dead,print,2018-05-15,400.0,0,65313,0,0,0,2,0,0,0,0,2457,0,0,64,65313,0,0,0,0,0,2457,0,0,0,0,0,0,2457,2457,0,0,0,0,2457,0,0,0,0,0,0,0,0,0,64,2457,0,920.0,0,65313,0,2457,0,0,0,0,2457,0,0,0,0,0,65313,0,0,0,0,0,64,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,64,0,0,0,0
The Walking Dead,print,2018-05-16,400.0,0,71630,0,0,0,2,0,0,0,0,2457,0,0,81,71630,0,0,0,0,0,2457,0,0,0,0,0,0,2095,2095,0,0,0,0,2457,0,0,0,0,0,0,0,0,0,81,2457,0,920.0,0,71630,0,2095,0,0,0,0,2095,0,0,0,0,0,71630,0,0,0,0,0,81,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,81,0,0,0,0
The Walking Dead,print,2018-05-17,400.0,0,73538,0,0,0,2,0,0,0,0,2095,0,0,109,73538,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,109,2095,0,920.0,0,73538,0,2095,0,0,0,0,2095,0,0,0,0,0,73538,0,0,0,0,0,109,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,109,0,0,0,0
The Walking Dead,print,2018-05-18,400.0,0,65979,0,0,0,2,0,0,0,0,2095,0,0,101,65979,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,101,2095,0,920.0,0,65979,0,2095,0,0,0,0,2095,0,0,0,0,0,65979,0,0,0,0,0,101,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,101,0,0,0,0
The Walking Dead,print,2018-05-19,400.0,0,50422,0,0,0,2,0,0,0,0,2095,0,0,74,50422,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,74,2095,0,920.0,0,50422,0,2095,0,0,0,0,2095,0,0,0,0,0,50422,0,0,0,0,0,74,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,74,0,0,0,0
The Walking Dead,print,2018-05-20,400.0,0,56070,0,0,0,2,0,0,0,0,2095,0,0,79,56070,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,79,2095,0,920.0,0,56070,0,2095,0,0,0,0,2095,0,0,0,0,0,56070,0,0,0,0,0,79,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,79,0,0,0,0
The Walking Dead,print,2018-05-21,400.0,0,41688,0,0,0,2,0,0,0,0,2095,0,0,59,41688,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,59,2095,0,920.0,0,41688,0,2095,0,0,0,0,2095,0,0,0,0,0,41688,0,0,0,0,0,59,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,59,0,0,0,0
The Walking Dead,print,2018-05-22,400.0,0,76454,0,0,0,2,0,0,0,0,2095,0,0,111,76454,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,111,2095,0,920.0,0,76454,0,2095,0,0,0,0,2095,0,0,0,0,0,76454,0,0,0,0,0,111,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,111,0,0,0,0
The Walking Dead,print,2018-05-23,400.0,0,92379,0,0,0,2,0,0,0,0,2095,0,0,136,92379,0,0,0,0,0,2095,0,0,0,0,0,0,2095,2095,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,136,2095,0,920.0,0,92379,0,2095,0,0,0,0,2095,0,0,0,0,0,92379,0,0,0,0,0,136,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,136,0,0,0,0
